"","Keywords","Female.North","Female.Middle","Female.South","Female.East","Male.East","Male.North","Male.Middle","Male.South"
"1716","羅斯福",0.000689434216022622,0,0,0,0,0,0,0
"1717","羅宋湯",0.000679179015430189,0,0,0.00142483986643753,0.00338956543740546,0.0011192527515512,0.000485587469524607,0
"1718","蘿蔔",0.00339674967887621,0.0027761003610913,0.00275949448688829,0.0107852854749836,0.0128286103370895,0.00296525332773908,0.00367564075462889,0.00217978847291107
"1719","蘿蔔絲",0.000388102294531537,0.000183374769118967,0.000514666930814154,0,0,0,0.000485587469524607,0.000460753610842652
"1720","蘿蔔湯",0.000205401231662389,0.000582301171060684,0.000181589962190649,0,0,0,0,0
"1721","裸體",0.000205401231662389,0,0.000363179924381298,0,0,0,0,0.000975406334808811
"1722","洛神",0.00169157816271618,0.000188060033720014,0.000879694635095383,0,0,0.000918279919137102,0,0
"1723","媽",0.000679179015430189,0.00128362338383277,0.00102933386162831,0,0,0.00022385055031024,0.000485587469524607,0
"1724","媽咪",0.00291076720898653,0.00146699815295173,0.0029164459412802,0,0,0.00089540220124096,0,0.000921507221685303
"1725","媽呀",0.000199009195613668,0.000376120067440027,0.00052781678105723,0,0,0.000459139959568551,0,0
"1726","嬤",0.00195903789686759,0.00211571979623582,0.00148451586227356,0.00273989157684333,0,0.000645679123367293,0.00280127693415322,0.00177200956694775
"1727","麻",0.00541067609611049,0.00528929949058954,0.00577311724217497,0,0.00325897738049908,0.00193703737010188,0.00653631284635752,0.00265801435042162
"1728","麻花",9.95045978068342e-05,0.000752240134880055,0.000175938927019077,0,0,0.000229569979784275,0,0
"1729","麻辣鍋",0.00242547549135987,0.00105785989811791,0.00181440827611213,0.00136994578842166,0,0.0030131692423807,0.000933758978051074,0.00177200956694775
"1730","麻辣火鍋",0.00126133245722749,0.000366749538237933,0.000343111287209436,0,0,0.00089540220124096,0.000485587469524607,0
"1731","麻麻",0.000679179015430189,0.000366749538237933,0.000686222574418872,0,0,0.00022385055031024,0.000971174939049215,0
"1732","麻婆",0.000205401231662389,0.000388200780707123,0,0,0,0.000947774427307145,0,0
"1733","麻婆豆腐",0.000873230162695957,0.000916873845594834,0.00171555643604718,0,0,0.00134310330186144,0,0.000921507221685303
"1734","麻油",0.00186575037796913,0.00246833976227512,0.00247419310378927,0.00684972894210832,0,0.00150658462119035,0.00233439744512768,0.00398702152563244
"1735","麻油雞",0.00102616270788302,0.000528929949058954,0.00131956965535428,0.00273989157684333,0,0.00172181099564611,0.00280127693415322,0.00310101674215856
"1736","馬丁尼",9.95045978068342e-05,0.000188060033720014,0,0,0,0.00137741987870565,0,0.000472525964220695
"1737","馬虎",0.000190000126798787,0.000179546629201754,0.000335948480565298,0,0,0.000876709744666922,0.00190180129479405,0.000902269795531847
"1738","馬克杯",0.000475000316996966,0.000538639887605262,0.000503922720847947,0,0.00331880471707693,0,0.000475450323698513,0.000451134897765924
"1739","馬來",0.00085500057059454,0.000718186516807016,0.000335948480565298,0,0.00331880471707693,0.000438354872333461,0,0.00225567448882962
"1740","馬來西亞",0.00085500057059454,0.00125682640441228,0.00235163936395708,0,0,0.00306848410633423,0.00142635097109554,0.00270680938659554
"1741","馬來西亞人",9.95045978068342e-05,0.000564180101160041,0,0.00146124483000179,0,0,0.000497994333307485,0
"1742","馬鈴",0.000199009195613668,0.000188060033720014,0.000351877854038153,0,0,0.000229569979784275,0,0
"1743","馬鈴薯",0.0163411200767558,0.0178711460745253,0.0176932293571073,0.0202224102655942,0.0128286103370895,0.0180033237755587,0.0124052875468725,0.0174383077832885
"1744","馬鈴薯泥",0.00152000101439029,0.000718186516807016,0.00151176816254384,0,0,0.00131506461700038,0.000475450323698513,0.000451134897765924
"1745","馬路",9.70255736328842e-05,0.0005501243073569,0.000343111287209436,0,0,0.00067155165093072,0,0.000460753610842652
"1746","馬桶",0.000194051147265768,0.000366749538237933,0.000343111287209436,0,0,0,0.000485587469524607,0.000460753610842652
"1747","瑪格麗特",0.000308101847493584,0,0,0,0,0.00118471803413393,0,0.000487703167404405
"1748","瑪麗",0.000205401231662389,0,0,0,0.00358782169264796,0.00118471803413393,0,0
"1749","碼",0.000513503079155974,0.000194100390353561,0.000181589962190649,0,0,0,0,0
"1750","碼頭",0.000410802463324779,0.000388200780707123,0,0,0,0,0.000513989562677386,0
"1751","螞蟻",0.00180500120458847,0.00107727977521052,0.00184771664310914,0.00418528453614848,0,0,0.000475450323698513,0.000451134897765924
"1752","買菜",0.00083958767008611,0.00246833976227512,0.00164946206919285,0.00273989157684333,0,0.00193703737010188,0.0037350359122043,0.000886004783473875
"1753","買單",0.000199009195613668,0.000564180101160041,0,0,0,0.000229569979784275,0,0.000472525964220695
"1754","買點",0.000298513793420503,0.000188060033720014,0.000703755708076306,0,0,0.000229569979784275,0,0
"1755","買家",0.000308101847493584,0,0.000544769886571948,0,0,0,0.00154196868803216,0
"1756","買些",0.000410802463324779,0.000582301171060684,0.000363179924381298,0,0,0,0,0
"1757","麥克",0.000760000507195146,0.000179546629201754,0.00201569088339179,0,0,0.00197259692550058,0.000475450323698513,0.000451134897765924
"1758","麥片",0.00475766346382129,0.00211571979623582,0.0032989241383857,0,0.00977693214149724,0.00172181099564611,0.00233439744512768,0.000443002391736937
"1759","麥芽糖",0.000291076720898652,0.000916873845594834,0.000171555643604718,0,0,0.00044770110062048,0.000485587469524607,0
"1760","麥子",0.000102700615831195,0,0,0,0,0.000710830820480358,0,0.000975406334808811
"1761","賣點",0.000298513793420503,0.000564180101160041,0,0,0.0034761695598434,0.000688709939352826,0,0
"1762","賣光",0.000497522989034171,0,0.000703755708076306,0.00146124483000179,0,0,0,0.000945051928441391
"1763","賣家",0.000873230162695957,0.000366749538237933,0.00154400079244246,0,0,0,0.000485587469524607,0.00138226083252795
"1764","賣相",0.00195903789686759,0.00282095972831442,0.00230924689686999,0.00410983736526499,0,0.00236749011901341,0.00140063846707661,0.00177200956694775
"1765","饅頭",0.00373150075593827,0.00423143959247163,0.00560817103525569,0.00821967473052998,0,0.00344362199129223,0.00513567437928091,0.00221501195868469
"1766","鰻",0.000308101847493584,0,0.000363179924381298,0,0,0,0.000513989562677386,0
"1767","鰻魚",0.00102616270788302,0.000881549915098257,0.0021443006899507,0,0.00325897738049908,0.00193703737010188,0.000933758978051074,0.000886004783473875
"1768","滿地",0.000497522989034171,0.000188060033720014,0.000175938927019077,0,0,0.000459139959568551,0,0
"1769","滿漢",0.000388102294531537,0.000366749538237933,0.000171555643604718,0,0,0.00044770110062048,0,0.000460753610842652
"1770","滿懷",0.00080433991869306,0,0,0,0,0,0,0
"1771","滿意度",0.000582153441797305,0.0005501243073569,0.000343111287209436,0,0,0,0.000485587469524607,0.000921507221685303
"1772","曼谷",9.70255736328842e-05,0.000733499076475867,0.00120088950523303,0,0.00338956543740546,0.00067155165093072,0,0
"1773","漫畫",0.000932875188984567,0.000528929949058954,0.00032989241383857,0,0.00325897738049908,0.000860905497823057,0.000933758978051074,0.000443002391736937
"1774","漫長",0.000102700615831195,0,0.0010895397731439,0.00150817899101167,0,0,0,0
"1775","芒果",0.00963942476437844,0.0081547948107057,0.0123365635884418,0.0148297675281024,0.00962145775281711,0.0122846209292048,0.00964855698090084,0.0065393654187332
"1776","芒果乾",0.000308101847493584,0.000388200780707123,0,0,0,0,0.000513989562677386,0
"1777","貓",0.0014250009509909,0.000897733146008771,0.00218366512367443,0.00279018969076565,0,0.00109588718083365,0,0.000902269795531847
"1778","貓貓",0.000776204589063073,0.000183374769118967,0.000171555643604718,0,0,0.00022385055031024,0.000971174939049215,0
"1779","貓咪",0.00165247281675059,0.00225558154338668,0.00146090884599969,0.00674080342186473,0.00320715258427237,0.00063541142737266,0.000918910188657223,0.00130787308374664
"1780","貓王",0.00075043605167045,0,0,0,0,0,0.000536533572286358,0
"1781","毛",0.00057000038039636,0.000538639887605262,0.000671896961130595,0,0,0.000219177436166731,0.000950900647397025,0.000902269795531847
"1782","毛豆",0.000995045978068342,0.00112836020232008,0.000879694635095383,0,0,0,0,0.000945051928441391
"1783","玫瑰",0.00466437594492284,0.00246833976227512,0.0032989241383857,0.00547978315368666,0,0.00408930111465952,0.00280127693415322,0.00132900717521081
"1784","玫瑰花",0.000653012632289197,0.000705239932078606,0.000989677241515709,0.00273989157684333,0,0.000430452748911528,0.000933758978051074,0.000443002391736937
"1785","梅",0.000718904310818363,0,0.000181589962190649,0,0,0.000473887213653572,0,0
"1786","梅花",0.00057000038039636,0.00161591966281579,0.000503922720847947,0,0,0.00175341948933384,0.00285270194219108,0.00180453959106369
"1787","梅子",0.00304000202878059,0.00538639887605262,0.00151176816254384,0.00418528453614848,0,0.00131506461700038,0.00190180129479405,0
"1788","每顆",0.000388102294531537,0.000366749538237933,0.000514666930814154,0,0,0.00134310330186144,0,0.000921507221685303
"1789","美的",0.00385576990575138,0.00399064426906875,0.0040580801277769,0.00404448205311884,0.00320715258427237,0.00232984190036642,0.00229727547164306,0.00130787308374664
"1790","美感",0.000298513793420503,0.000376120067440027,0,0,0,0.000229569979784275,0,0.00141757789266209
"1791","美觀",0.000653012632289197,0.000352619966039303,0.000989677241515709,0.00136994578842166,0,0.000430452748911528,0.000933758978051074,0.000886004783473875
"1792","美麗",0.00358035776962628,0.00242908781595489,0.00227252487155507,0.00269632136874589,0.00320715258427237,0.00148262666386954,0.00183782037731445,0.00174383077832885
"1793","美美",0.00298520060475061,0.00370250964341268,0.00148451586227356,0.00136994578842166,0,0.00150658462119035,0.00186751795610215,0.00221501195868469
"1794","美濃",9.95045978068342e-05,0.000376120067440027,0.000175938927019077,0,0,0,0.00099598866661497,0
"1795","美女",0.000291076720898652,0.0005501243073569,0.000343111287209436,0,0,0.00089540220124096,0,0.000460753610842652
"1796","美食家",0.00152000101439029,0.000897733146008771,0.00117581968197854,0,0,0.00131506461700038,0.00190180129479405,0.00225567448882962
"1797","美食街",0.00083958767008611,0.00141047986415721,0.000824731034596424,0.00136994578842166,0,0.00107613187227882,0.00140063846707661,0.00177200956694775
"1798","美食節",0.000102700615831195,0.000582301171060684,0.000363179924381298,0,0,0,0,0
"1799","美術館",0.000380000253597573,0.000897733146008771,0.000503922720847947,0,0,0.000438354872333461,0.000950900647397025,0.000451134897765924
"1800","妹",0.000388102294531537,0.0005501243073569,0,0.00142483986643753,0,0.00022385055031024,0.000971174939049215,0
"1801","妹子",0.000380000253597573,0.000359093258403508,0.000839871201413244,0,0,0.00109588718083365,0.000475450323698513,0.000451134897765924
"1802","魅力",0.000388102294531537,0,0.000514666930814154,0,0,0.00044770110062048,0.000485587469524607,0.000460753610842652
"1803","門市",0.0021456129346645,0.00211571979623582,0.0021443006899507,0.00273989157684333,0,0.00258271649346917,0.000933758978051074,0.000886004783473875
"1804","蒙牛",0.000497522989034171,0.000188060033720014,0,0.00146124483000179,0,0.000688709939352826,0,0
"1805","夢",0.000734432363000262,0.00104103763540924,0.00243484807666614,0.00269632136874589,0.00320715258427237,0.00148262666386954,0.00137836528298583,0.00217978847291107
"1806","夢幻",0.00133000088759151,0.00107727977521052,0.00117581968197854,0,0,0.000219177436166731,0.000950900647397025,0.00180453959106369
"1807","夢想",0.000746300151187654,0.00246833976227512,0.00164946206919285,0.00410983736526499,0,0.00215226374455764,0.00466879489025537,0.00310101674215856
"1808","咪",0.000388102294531537,0.0005501243073569,0.000857778218023589,0,0,0.00089540220124096,0.000971174939049215,0
"1809","迷路",0.000380000253597573,0.00125682640441228,0.000671896961130595,0,0.00331880471707693,0,0.000475450323698513,0.000902269795531847
"1810","迷人",0.00055972511339074,0.000528929949058954,0.000164946206919285,0.00410983736526499,0.00325897738049908,0.000645679123367293,0,0.000443002391736937
"1811","麋鹿",0.000388102294531537,0.0005501243073569,0.000171555643604718,0,0,0.00022385055031024,0,0.000460753610842652
"1812","米蟲",0.000199009195613668,0.000376120067440027,0.000351877854038153,0,0,0.000229569979784275,0,0
"1813","米飯",0.000653012632289197,0.000705239932078606,0.00115462344843499,0.00136994578842166,0,0.00279794286792493,0.00186751795610215,0.000886004783473875
"1814","米粉",0.00363821323703981,0.00211571979623582,0.00247419310378927,0,0.00325897738049908,0.00344362199129223,0.00186751795610215,0.00398702152563244
"1815","米糕",0.00123500082419211,0.00215455955042105,0.00167974240282649,0,0,0.000219177436166731,0.000950900647397025,0.00406021407989331
"1816","米果",0.000380000253597573,0.000179546629201754,0.000167974240282649,0,0,0.000438354872333461,0.000950900647397025,0.000451134897765924
"1817","米漿",0.000190000126798787,0.000179546629201754,0.000167974240282649,0.00139509484538283,0,0.000438354872333461,0,0.000451134897765924
"1818","米酒",0.00312133754275112,0.00468466935934157,0.00292181769199937,0.00404448205311884,0.00962145775281711,0.00783674093759614,0.00597291622627195,0.00479553464040435
"1819","米克",0.000199009195613668,0.000188060033720014,0,0,0,0.000688709939352826,0.000497994333307485,0
"1820","米粒",0.000398018391227337,0.000188060033720014,0.00052781678105723,0,0,0.000918279919137102,0,0
"1821","米其林",0.00085500057059454,0.00107727977521052,0.000335948480565298,0,0,0.00219177436166731,0.00332815226588959,0.000451134897765924
"1822","米線",0.000298513793420503,0.000188060033720014,0,0.00292248966000358,0,0.000918279919137102,0,0
"1823","米粥",0.000410802463324779,0.000194100390353561,0,0,0,0.000473887213653572,0,0
"1824","秘方",9.70255736328842e-05,0.000183374769118967,0.000171555643604718,0,0,0,0.00145676240857382,0.000460753610842652
"1825","秘密",9.32875188984567e-05,0.000705239932078606,0.000824731034596424,0,0.00325897738049908,0.000645679123367293,0.000466879489025537,0.000886004783473875
"1826","秘密武器",0.000410802463324779,0,0.000181589962190649,0,0,0,0,0.000487703167404405
"1827","密封",0.000298513793420503,0.000752240134880055,0,0,0,0.000688709939352826,0.00099598866661497,0
"1828","密集",0.000388102294531537,0.000916873845594834,0.000171555643604718,0,0,0.00044770110062048,0,0.000460753610842652
"1829","蜜",0.00130602526457839,0.00141047986415721,0.00263913931070856,0.00136994578842166,0,0.00236749011901341,0.00140063846707661,0.00177200956694775
"1830","蜜蜂",0.000513503079155974,0,0.000363179924381298,0,0,0.000236943606826786,0,0
"1831","蜜餞",0.000895541380261508,0.000752240134880055,0.000879694635095383,0,0,0.000229569979784275,0,0
"1832","蜜糖",0.00130602526457839,0.000881549915098257,0.00032989241383857,0.00273989157684333,0,0.000645679123367293,0.00186751795610215,0.00177200956694775
"1833","蜜桃",0.000380000253597573,0,0.000167974240282649,0.00418528453614848,0,0.00153424205316711,0.000475450323698513,0.000451134897765924
"1834","蜜汁",0.00104500069739333,0.000538639887605262,0.000167974240282649,0,0,0.000876709744666922,0.000950900647397025,0.00135340469329777
"1835","綿",0.000199009195613668,0,0.00052781678105723,0,0,0,0.000497994333307485,0.000472525964220695
"1836","免稅店",0.000513503079155974,0.000194100390353561,0.000181589962190649,0,0,0,0,0
"1837","免俗",0.000275412136125098,0.000347012545136413,0.000324646410222152,0.00134816068437295,0.00320715258427237,0.00021180380912422,0.00137836528298583,0.00130787308374664
"1838","面",0.00121273774567994,0.00229202977925547,0.00164946206919285,0.00136994578842166,0,0.000430452748911528,0.00233439744512768,0.00265801435042162
"1839","面包",0.00133000088759151,0.000538639887605262,0.00201569088339179,0,0,0.00109588718083365,0.000950900647397025,0.00180453959106369
"1840","面皮",0.000308101847493584,0.000388200780707123,0.000181589962190649,0,0,0,0,0
"1841","苗栗",0.00123500082419211,0.00143637303361403,0.000167974240282649,0.00279018969076565,0,0.000219177436166731,0.00142635097109554,0
"1842","秒殺",0.000388102294531537,0.000733499076475867,0.000343111287209436,0,0,0.00044770110062048,0,0.000460753610842652
